% # columns="iteration, evaluation, min 25%tile 75%tile max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=42, Thu Feb 12 15:06:38 2026
1 8 -0.0820586882975688 0.018732159787849832 0.055901232120205493 0.12117424308482531 0.9102329334810108 0.9607177080721235 0.9893041470582206 1.0499091535743836 1.0804932050028495
2 16 -0.0820586882975688 0.018732159787849832 0.055901232120205493 0.12117424308482531 0.9102329334810108 0.9607177080721235 0.9893041470582206 1.0499091535743836 1.0804932050028495
3 24 -0.0820586882975688 0.018732159787849832 0.055901232120205493 0.12117424308482531 0.9102329334810108 0.9607177080721235 0.9893041470582206 1.0499091535743836 1.0804932050028495
4 32 -0.0820586882975688 0.018732159787849832 0.055901232120205493 0.12117424308482531 0.9102329334810108 0.9607177080721235 0.9893041470582206 1.0499091535743836 1.0804932050028495
5 40 -0.0820586882975688 0.018732159787849832 0.055901232120205493 0.12117424308482531 0.9102329334810108 0.9607177080721235 0.9893041470582206 1.0499091535743836 1.0804932050028495
6 48 -0.3730312528516485 -0.0961004163429671 0.1718089954677588 0.2797472810809689 0.7244113681737071 0.8490222852444331 0.9938835795335992 1.0380031629250221 1.299666954611891
7 56 -0.3730312528516485 -0.0961004163429671 0.1718089954677588 0.2797472810809689 0.7244113681737071 0.8490222852444331 0.9938835795335992 1.0380031629250221 1.299666954611891
8 64 -0.3730312528516485 -0.0961004163429671 0.1718089954677588 0.2797472810809689 0.7244113681737071 0.8490222852444331 0.9938835795335992 1.0380031629250221 1.299666954611891
9 72 -0.3730312528516485 -0.0961004163429671 0.1718089954677588 0.2797472810809689 0.7244113681737071 0.8490222852444331 0.9938835795335992 1.0380031629250221 1.299666954611891
10 80 -0.3730312528516485 -0.0961004163429671 0.1718089954677588 0.2797472810809689 0.7244113681737071 0.8490222852444331 0.9938835795335992 1.0380031629250221 1.299666954611891
11 88 -0.2560800461091317 -0.1685543830699339 0.13565526481777324 0.22922498314179504 0.6551834858892618 0.9258752163055711 1.057521451379345 1.1188352237917858 1.1590279571798154
12 96 -0.2560800461091317 -0.1685543830699339 0.13565526481777324 0.22922498314179504 0.6551834858892618 0.9258752163055711 1.057521451379345 1.1188352237917858 1.1590279571798154
13 104 -0.2560800461091317 -0.1685543830699339 0.13565526481777324 0.22922498314179504 0.6551834858892618 0.9258752163055711 1.057521451379345 1.1188352237917858 1.1590279571798154
14 112 -0.2560800461091317 -0.1685543830699339 0.13565526481777324 0.22922498314179504 0.6551834858892618 0.9258752163055711 1.057521451379345 1.1188352237917858 1.1590279571798154
15 120 -0.2560800461091317 -0.1685543830699339 0.13565526481777324 0.22922498314179504 0.6551834858892618 0.9258752163055711 1.057521451379345 1.1188352237917858 1.1590279571798154
16 128 -0.28701069458060857 -0.16484823619040523 0.1000103908002626 0.43664159174513806 0.6729478308932277 0.8531804493370962 1.0125196506929859 1.0664161930689329 1.2871615275038204
17 136 -0.28701069458060857 -0.16484823619040523 0.1000103908002626 0.43664159174513806 0.6729478308932277 0.8531804493370962 1.0125196506929859 1.0664161930689329 1.2871615275038204
18 144 -0.28701069458060857 -0.16484823619040523 0.1000103908002626 0.43664159174513806 0.6729478308932277 0.8531804493370962 1.0125196506929859 1.0664161930689329 1.2871615275038204
19 152 -0.28701069458060857 -0.16484823619040523 0.1000103908002626 0.43664159174513806 0.6729478308932277 0.8531804493370962 1.0125196506929859 1.0664161930689329 1.2871615275038204
20 160 -0.28701069458060857 -0.16484823619040523 0.1000103908002626 0.43664159174513806 0.6729478308932277 0.8531804493370962 1.0125196506929859 1.0664161930689329 1.2871615275038204
