% # columns="iteration, evaluation, min 25%tile 75%tile max correlation, correlation matrix principal axes lengths  (sorted square roots of eigenvalues of correlation matrix)", seed=42, Thu Feb 12 15:06:38 2026
1 8 -0.12103350084027145 -0.05292932297190574 -0.011069542659112131 0.08495907391834072 0.9171616247265303 0.9460655622790474 1.0047028598931649 1.033685142034362 1.0889635882151973
2 16 -0.23501376307715774 -0.16727969295519549 0.09919512747287745 0.32423777845807616 0.9171616247265303 0.9460655622790474 1.0047028598931649 1.033685142034362 1.0889635882151973
3 24 -0.32051567760718686 -0.24533211460411042 0.1441960568021779 0.39804728087071173 0.9171616247265303 0.9460655622790474 1.0047028598931649 1.033685142034362 1.0889635882151973
4 32 -0.3016135645304705 -0.2660224398336782 0.19220813726024064 0.42394540375322326 0.9171616247265303 0.9460655622790474 1.0047028598931649 1.033685142034362 1.0889635882151973
5 40 -0.2569484530511036 -0.22853101590217675 0.0981748687650166 0.3667828175663634 0.9171616247265303 0.9460655622790474 1.0047028598931649 1.033685142034362 1.0889635882151973
6 48 -0.2592006916536024 -0.14887042687692287 -0.015147979132643808 0.3426475467567427 0.6974679330243274 0.9205294196691591 0.9431377964675016 1.0990110726424536 1.2525293725138915
7 56 -0.31298385038335896 -0.20510861895062937 0.09165055962262017 0.4211295328256506 0.6974679330243274 0.9205294196691591 0.9431377964675016 1.0990110726424536 1.2525293725138915
8 64 -0.2368544423261276 -0.18229270721634475 0.1664903161663497 0.3504527757438764 0.6974679330243274 0.9205294196691591 0.9431377964675016 1.0990110726424536 1.2525293725138915
9 72 -0.2348416681125171 -0.16387367305326794 0.1744755251232646 0.3772198463040632 0.6974679330243274 0.9205294196691591 0.9431377964675016 1.0990110726424536 1.2525293725138915
10 80 -0.29021139348954883 -0.22624823628102406 0.1961948640595395 0.36559253170483186 0.6974679330243274 0.9205294196691591 0.9431377964675016 1.0990110726424536 1.2525293725138915
11 88 -0.2807561466630193 -0.26729363605615464 0.2699354179601859 0.3345447751803818 0.7921435425256131 0.8170140702485079 0.8657868953840864 1.0025153172915513 1.3965574486672374
12 96 -0.3346451117242501 -0.2950973140726116 0.2583946361129324 0.29660985077635327 0.7921435425256131 0.8170140702485079 0.8657868953840864 1.0025153172915513 1.3965574486672374
13 104 -0.3951620519630015 -0.25020240413742667 0.2012167294335708 0.2729858266631786 0.7921435425256131 0.8170140702485079 0.8657868953840864 1.0025153172915513 1.3965574486672374
14 112 -0.3576607953143821 -0.21803376573740124 0.19282109903612027 0.26184872420481436 0.7921435425256131 0.8170140702485079 0.8657868953840864 1.0025153172915513 1.3965574486672374
15 120 -0.4174357471530975 -0.21871449541390378 0.20460897781313708 0.29649908175599343 0.7921435425256131 0.8170140702485079 0.8657868953840864 1.0025153172915513 1.3965574486672374
16 128 -0.40263023759956634 -0.12902828888849663 0.18892115866927642 0.3315365578488835 0.6750148559177176 0.8810228222385597 0.9478781336409238 1.0801887027394126 1.3049418152640864
17 136 -0.36590332513806145 -0.22198608949888785 0.2316540631903577 0.25743681354782505 0.6750148559177176 0.8810228222385597 0.9478781336409238 1.0801887027394126 1.3049418152640864
18 144 -0.3864822675527807 -0.2294218994124473 0.13821634996241716 0.2528111963997655 0.6750148559177176 0.8810228222385597 0.9478781336409238 1.0801887027394126 1.3049418152640864
19 152 -0.35238431242360396 -0.2581434211462349 0.21225547867177363 0.3001772533609485 0.6750148559177176 0.8810228222385597 0.9478781336409238 1.0801887027394126 1.3049418152640864
20 160 -0.2867580312751069 -0.2260345028768076 0.10330943371737848 0.3150372294338616 0.6750148559177176 0.8810228222385597 0.9478781336409238 1.0801887027394126 1.3049418152640864
